datetime,load_mw,temperature_c,cloud_cover_pct,irradiance_wm2,wind_speed,solar_mw
2016-11-27 14:00:00,12652.0,7.8,0,488.0,15.2,9.76
2016-11-27 15:00:00,12477.0,8.2,2,453.0,14.4,9.06
2016-11-27 16:00:00,12428.0,8.5,1,356.0,14.0,7.12
2016-11-27 17:00:00,12897.0,8.2,5,218.0,12.7,4.36
2016-11-27 18:00:00,14191.0,6.8,100,68.0,8.1,1.36
2016-11-27 19:00:00,14644.0,5.5,100,0.0,9.8,0.0
2016-11-27 20:00:00,14876.0,4.8,100,0.0,11.3,0.0
2016-11-27 21:00:00,14944.0,4.4,100,0.0,11.4,0.0
2016-11-27 22:00:00,14611.0,4.1,95,0.0,11.3,0.0
2016-11-27 23:00:00,14011.0,3.8,99,0.0,11.3,0.0
2016-11-28 00:00:00,13530.0,3.6,100,0.0,11.8,0.0
2016-11-28 01:00:00,13103.0,3.6,100,0.0,11.9,0.0
2016-11-28 02:00:00,12919.0,3.6,100,0.0,11.8,0.0
2016-11-28 03:00:00,13010.0,3.2,100,0.0,12.2,0.0
2016-11-28 04:00:00,13124.0,3.0,100,0.0,13.6,0.0
2016-11-28 05:00:00,13497.0,3.4,100,0.0,14.8,0.0
2016-11-28 06:00:00,14145.0,4.2,100,0.0,15.7,0.0
2016-11-28 07:00:00,15568.0,4.7,100,0.0,15.2,0.0
2016-11-28 08:00:00,16175.0,5.0,100,0.0,14.9,0.0
2016-11-28 09:00:00,16217.0,5.5,100,3.0,14.5,0.06
2016-11-28 10:00:00,16076.0,6.3,100,44.0,13.1,0.88
2016-11-28 11:00:00,15967.0,7.5,100,121.0,13.7,2.42
2016-11-28 12:00:00,15581.0,8.7,96,186.0,16.1,3.72
2016-11-28 13:00:00,15331.0,9.4,100,167.0,18.5,3.34
2016-11-28 14:00:00,15147.0,9.9,100,155.0,20.5,3.1
2016-11-28 15:00:00,14932.0,12.1,100,146.0,19.8,2.92
2016-11-28 16:00:00,14876.0,12.4,100,117.0,20.6,2.34
2016-11-28 17:00:00,15297.0,12.2,100,48.0,20.4,0.96
2016-11-28 18:00:00,15884.0,12.0,100,14.0,20.4,0.28
2016-11-28 19:00:00,16016.0,11.4,100,0.0,20.1,0.0
2016-11-28 20:00:00,15853.0,10.5,100,0.0,21.0,0.0
2016-11-28 21:00:00,15547.0,10.2,100,0.0,22.7,0.0
2016-11-28 22:00:00,15145.0,9.9,100,0.0,28.8,0.0
2016-11-28 23:00:00,14025.0,9.8,100,0.0,32.4,0.0
2016-11-29 00:00:00,13106.0,9.8,100,0.0,31.1,0.0
2016-11-29 01:00:00,12651.0,10.0,100,0.0,29.8,0.0
2016-11-29 02:00:00,12264.0,10.4,100,0.0,31.0,0.0
2016-11-29 03:00:00,12111.0,11.1,76,0.0,28.9,0.0
2016-11-29 04:00:00,12108.0,11.5,65,0.0,25.7,0.0
2016-11-29 05:00:00,12270.0,11.3,98,0.0,21.3,0.0
2016-11-29 06:00:00,12807.0,11.3,39,0.0,16.5,0.0
2016-11-29 07:00:00,14116.0,10.8,82,0.0,15.7,0.0
2016-11-29 08:00:00,14781.0,10.7,34,0.0,10.7,0.0
2016-11-29 09:00:00,14624.0,10.6,17,4.0,11.2,0.08
2016-11-29 10:00:00,14474.0,10.7,17,77.0,11.6,1.54
2016-11-29 11:00:00,14488.0,11.5,77,196.0,11.5,3.92
2016-11-29 12:00:00,14386.0,12.3,95,296.0,14.3,5.92
2016-11-29 13:00:00,14157.0,13.5,80,397.0,15.9,7.94
2016-11-29 14:00:00,14114.0,14.2,37,418.0,16.9,8.36
2016-11-29 15:00:00,13840.0,14.8,100,405.0,17.1,8.1
2016-11-29 16:00:00,13789.0,15.0,96,273.0,16.4,5.46
2016-11-29 17:00:00,14028.0,14.7,90,157.0,12.9,3.14
2016-11-29 18:00:00,14747.0,13.6,95,48.0,10.5,0.96
2016-11-29 19:00:00,15066.0,12.5,99,0.0,10.8,0.0
2016-11-29 20:00:00,14983.0,11.9,95,0.0,12.0,0.0
2016-11-29 21:00:00,14762.0,11.8,95,0.0,14.2,0.0
2016-11-29 22:00:00,14234.0,12.0,82,0.0,16.4,0.0
2016-11-29 23:00:00,13389.0,12.3,100,0.0,17.1,0.0
2016-11-30 00:00:00,12543.0,12.6,82,0.0,15.3,0.0
2016-11-30 01:00:00,12088.0,12.9,84,0.0,14.1,0.0
2016-11-30 02:00:00,11819.0,13.1,94,0.0,17.7,0.0
2016-11-30 03:00:00,11735.0,13.3,100,0.0,22.7,0.0
2016-11-30 04:00:00,11724.0,13.0,98,0.0,22.0,0.0
2016-11-30 05:00:00,11935.0,12.2,88,0.0,19.1,0.0
2016-11-30 06:00:00,12615.0,11.5,85,0.0,16.3,0.0
2016-11-30 07:00:00,14010.0,11.1,75,0.0,13.7,0.0
2016-11-30 08:00:00,14531.0,10.6,90,0.0,11.5,0.0
2016-11-30 09:00:00,14338.0,10.2,89,4.0,10.9,0.08
2016-11-30 10:00:00,14303.0,10.9,96,53.0,12.4,1.06
2016-11-30 11:00:00,14372.0,11.7,87,85.0,11.2,1.7
2016-11-30 12:00:00,14357.0,12.5,73,122.0,12.7,2.44
2016-11-30 13:00:00,14209.0,12.9,99,100.0,17.3,2.0
2016-11-30 14:00:00,14283.0,13.7,59,166.0,19.3,3.32
2016-11-30 15:00:00,14059.0,15.8,38,270.0,19.0,5.4
2016-11-30 16:00:00,14048.0,15.7,93,231.0,19.1,4.62
2016-11-30 17:00:00,14365.0,14.8,99,107.0,16.8,2.14
2016-11-30 18:00:00,15072.0,13.7,100,20.0,15.5,0.4
2016-11-30 19:00:00,15249.0,12.7,100,0.0,20.5,0.0
2016-11-30 20:00:00,15121.0,11.4,99,0.0,20.8,0.0
2016-11-30 21:00:00,14969.0,9.8,59,0.0,18.6,0.0
2016-11-30 22:00:00,14532.0,8.2,7,0.0,21.8,0.0
2016-11-30 23:00:00,13641.0,6.8,9,0.0,17.9,0.0
2016-12-01 00:00:00,12949.0,5.9,10,0.0,15.1,0.0
2016-12-01 01:00:00,12595.0,5.3,69,0.0,15.9,0.0
2016-12-01 02:00:00,12346.0,5.0,83,0.0,18.4,0.0
2016-12-01 03:00:00,12353.0,4.3,84,0.0,19.1,0.0
2016-12-01 04:00:00,12332.0,4.0,89,0.0,18.4,0.0
2016-12-01 05:00:00,12804.0,3.7,95,0.0,17.4,0.0
2016-12-01 06:00:00,13557.0,3.5,96,0.0,14.1,0.0
2016-12-01 07:00:00,15181.0,3.4,99,0.0,14.4,0.0
2016-12-01 08:00:00,15801.0,3.3,91,0.0,15.1,0.0
2016-12-01 09:00:00,15667.0,3.3,61,2.0,17.1,0.04
2016-12-01 10:00:00,15784.0,3.5,60,52.0,21.5,1.04
2016-12-01 11:00:00,15646.0,3.8,89,126.0,22.4,2.52
2016-12-01 12:00:00,15580.0,4.3,100,196.0,22.9,3.92
2016-12-01 13:00:00,15562.0,4.6,100,201.0,23.1,4.02
2016-12-01 14:00:00,15533.0,4.7,100,185.0,23.4,3.7
2016-12-01 15:00:00,15357.0,4.4,100,144.0,23.2,2.88
2016-12-01 16:00:00,15386.0,4.5,100,112.0,21.5,2.24
2016-12-01 17:00:00,15675.0,4.5,100,50.0,21.5,1.0
2016-12-01 18:00:00,16507.0,4.3,98,16.0,18.6,0.32
2016-12-01 19:00:00,16622.0,4.1,93,0.0,16.0,0.0
2016-12-01 20:00:00,16483.0,4.0,94,0.0,15.3,0.0
2016-12-01 21:00:00,16432.0,3.9,80,0.0,14.5,0.0
2016-12-01 22:00:00,15958.0,3.8,78,0.0,14.1,0.0
2016-12-01 23:00:00,15236.0,3.6,86,0.0,14.4,0.0
2016-12-02 00:00:00,14386.0,3.5,92,0.0,14.7,0.0
2016-12-02 01:00:00,13891.0,3.4,99,0.0,14.2,0.0
2016-12-02 02:00:00,13608.0,3.5,99,0.0,13.4,0.0
2016-12-02 03:00:00,13671.0,2.4,100,0.0,12.3,0.0
2016-12-02 04:00:00,13771.0,2.2,100,0.0,11.7,0.0
2016-12-02 05:00:00,14115.0,2.0,100,0.0,11.5,0.0
2016-12-02 06:00:00,14908.0,2.2,100,0.0,11.4,0.0
2016-12-02 07:00:00,16292.0,2.1,99,0.0,11.9,0.0
2016-12-02 08:00:00,16934.0,2.2,99,0.0,12.9,0.0
2016-12-02 09:00:00,16706.0,2.1,94,2.0,12.4,0.04
2016-12-02 10:00:00,16490.0,2.4,89,29.0,14.7,0.58
2016-12-02 11:00:00,16283.0,2.9,93,97.0,17.0,1.94
2016-12-02 12:00:00,16188.0,3.6,100,233.0,17.3,4.66
2016-12-02 13:00:00,15758.0,4.0,100,186.0,17.8,3.72
2016-12-02 14:00:00,15776.0,4.2,100,163.0,18.4,3.26
2016-12-02 15:00:00,15539.0,3.9,100,97.0,18.8,1.94
2016-12-02 16:00:00,15443.0,4.0,99,78.0,17.7,1.56
2016-12-02 17:00:00,15774.0,4.0,95,47.0,18.2,0.94
2016-12-02 18:00:00,16362.0,3.8,86,24.0,16.0,0.48
2016-12-02 19:00:00,16272.0,3.6,84,0.0,14.4,0.0
2016-12-02 20:00:00,16090.0,3.4,89,0.0,14.8,0.0
2016-12-02 21:00:00,15907.0,3.1,90,0.0,14.1,0.0
2016-12-02 22:00:00,15734.0,2.9,88,0.0,13.8,0.0
2016-12-02 23:00:00,15100.0,2.7,84,0.0,13.1,0.0
2016-12-03 00:00:00,14238.0,2.3,84,0.0,11.9,0.0
2016-12-03 01:00:00,13541.0,1.9,40,0.0,10.0,0.0
2016-12-03 02:00:00,13320.0,1.5,22,0.0,8.5,0.0
2016-12-03 03:00:00,13150.0,1.0,10,0.0,7.4,0.0
2016-12-03 04:00:00,13015.0,0.5,11,0.0,7.4,0.0
2016-12-03 05:00:00,13221.0,-0.2,12,0.0,7.1,0.0
2016-12-03 06:00:00,13634.0,-0.7,34,0.0,8.2,0.0
2016-12-03 07:00:00,14033.0,-1.1,23,0.0,7.7,0.0
2016-12-03 08:00:00,14620.0,-1.5,43,0.0,8.3,0.0
2016-12-03 09:00:00,15046.0,-1.4,41,4.0,5.7,0.08
2016-12-03 10:00:00,15097.0,-0.2,61,94.0,6.8,1.88
2016-12-03 11:00:00,15097.0,1.8,64,249.0,7.5,4.98
2016-12-03 12:00:00,14949.0,3.1,100,359.0,8.7,7.18
2016-12-03 13:00:00,14746.0,3.6,100,339.0,7.2,6.78
2016-12-03 14:00:00,14555.0,3.9,100,312.0,10.1,6.24
2016-12-03 15:00:00,14473.0,3.6,100,146.0,9.7,2.92
2016-12-03 16:00:00,14360.0,3.6,100,119.0,9.7,2.38
2016-12-03 17:00:00,14653.0,3.4,100,72.0,8.0,1.44
2016-12-03 18:00:00,15529.0,3.2,100,24.0,5.2,0.48
2016-12-03 19:00:00,15383.0,3.0,100,0.0,3.1,0.0
2016-12-03 20:00:00,15352.0,2.4,100,0.0,1.5,0.0
2016-12-03 21:00:00,15204.0,2.0,98,0.0,2.2,0.0
2016-12-03 22:00:00,14796.0,2.0,100,0.0,3.3,0.0
2016-12-03 23:00:00,14423.0,1.4,100,0.0,4.2,0.0
2016-12-04 00:00:00,13720.0,0.9,100,0.0,5.4,0.0
2016-12-04 01:00:00,13237.0,0.1,100,0.0,6.6,0.0
2016-12-04 02:00:00,13004.0,-0.1,100,0.0,5.8,0.0
2016-12-04 03:00:00,12708.0,0.1,100,0.0,5.4,0.0
2016-12-04 04:00:00,12659.0,0.1,100,0.0,6.1,0.0
2016-12-04 05:00:00,12725.0,0.3,100,0.0,7.3,0.0
2016-12-04 06:00:00,12891.0,0.3,100,0.0,6.6,0.0
2016-12-04 07:00:00,13336.0,0.3,100,0.0,6.0,0.0
2016-12-04 08:00:00,13941.0,0.3,100,0.0,7.3,0.0
2016-12-04 09:00:00,14381.0,0.3,100,2.0,9.1,0.04
2016-12-04 10:00:00,14680.0,1.1,100,53.0,10.1,1.06
2016-12-04 11:00:00,14604.0,2.0,100,119.0,10.5,2.38
2016-12-04 12:00:00,14507.0,3.1,100,213.0,11.9,4.26
2016-12-04 13:00:00,14355.0,4.0,100,259.0,14.2,5.18
2016-12-04 14:00:00,14385.0,4.7,100,260.0,13.9,5.2
2016-12-04 15:00:00,14345.0,4.6,100,211.0,14.6,4.22
2016-12-04 16:00:00,14616.0,4.9,100,163.0,15.6,3.26
2016-12-04 17:00:00,15205.0,4.7,100,61.0,14.0,1.22
2016-12-04 18:00:00,15994.0,4.3,100,13.0,10.2,0.26
2016-12-04 19:00:00,16005.0,2.8,100,0.0,8.3,0.0
2016-12-04 20:00:00,15903.0,2.1,100,0.0,9.7,0.0
2016-12-04 21:00:00,15707.0,2.0,100,0.0,9.8,0.0
2016-12-04 22:00:00,15370.0,2.4,100,0.0,10.1,0.0
2016-12-04 23:00:00,14434.0,3.0,100,0.0,10.4,0.0
2016-12-05 00:00:00,13689.0,3.7,100,0.0,13.7,0.0
2016-12-05 01:00:00,13145.0,4.8,100,0.0,19.2,0.0
2016-12-05 02:00:00,13007.0,5.0,99,0.0,22.2,0.0
2016-12-05 03:00:00,12903.0,4.6,100,0.0,20.2,0.0
2016-12-05 04:00:00,12917.0,3.7,99,0.0,18.4,0.0
2016-12-05 05:00:00,13309.0,2.8,94,0.0,16.5,0.0
2016-12-05 06:00:00,14076.0,1.9,94,0.0,13.0,0.0
2016-12-05 07:00:00,15794.0,1.4,100,0.0,12.4,0.0
2016-12-05 08:00:00,16316.0,1.1,100,0.0,9.7,0.0
2016-12-05 09:00:00,16167.0,1.0,100,1.0,6.4,0.02
2016-12-05 10:00:00,16057.0,1.1,100,28.0,4.8,0.56
2016-12-05 11:00:00,16021.0,1.5,100,104.0,4.0,2.08
2016-12-05 12:00:00,15881.0,2.1,100,173.0,5.6,3.46
2016-12-05 13:00:00,15523.0,2.7,100,229.0,6.4,4.58
2016-12-05 14:00:00,15333.0,3.3,100,254.0,5.5,5.08
2016-12-05 15:00:00,15084.0,4.3,100,327.0,3.6,6.54
2016-12-05 16:00:00,14979.0,4.7,100,267.0,1.8,5.34
2016-12-05 17:00:00,15361.0,4.5,100,173.0,5.6,3.46
2016-12-05 18:00:00,16332.0,3.8,100,52.0,5.5,1.04
2016-12-05 19:00:00,16479.0,2.7,100,0.0,7.6,0.0
2016-12-05 20:00:00,16624.0,2.0,98,0.0,7.9,0.0
2016-12-05 21:00:00,16383.0,1.5,97,0.0,9.8,0.0
2016-12-05 22:00:00,16036.0,0.9,71,0.0,11.9,0.0
2016-12-05 23:00:00,15189.0,0.6,27,0.0,12.6,0.0
2016-12-06 00:00:00,14399.0,0.6,92,0.0,12.6,0.0
2016-12-06 01:00:00,13742.0,0.8,86,0.0,14.5,0.0
2016-12-06 02:00:00,13465.0,0.8,100,0.0,15.6,0.0
2016-12-06 03:00:00,13254.0,1.1,99,0.0,17.0,0.0
2016-12-06 04:00:00,13403.0,1.4,100,0.0,17.3,0.0
2016-12-06 05:00:00,13783.0,1.6,100,0.0,17.3,0.0
2016-12-06 06:00:00,14477.0,2.0,100,0.0,16.2,0.0
2016-12-06 07:00:00,15847.0,2.6,100,0.0,15.6,0.0
2016-12-06 08:00:00,16630.0,3.3,100,0.0,18.1,0.0
2016-12-06 09:00:00,16432.0,3.9,100,1.0,17.7,0.02
2016-12-06 10:00:00,16507.0,4.0,100,10.0,17.3,0.2
2016-12-06 11:00:00,16727.0,4.8,100,31.0,17.4,0.62
2016-12-06 12:00:00,16598.0,5.4,100,32.0,17.5,0.64
2016-12-06 13:00:00,16639.0,5.8,100,27.0,15.1,0.54
2016-12-06 14:00:00,16477.0,6.3,100,32.0,13.5,0.64
2016-12-06 15:00:00,16290.0,6.8,100,28.0,13.4,0.56
2016-12-06 16:00:00,16204.0,7.0,100,22.0,10.9,0.44
2016-12-06 17:00:00,16502.0,7.1,100,15.0,8.5,0.3
2016-12-06 18:00:00,17096.0,6.8,100,3.0,13.2,0.06
2016-12-06 19:00:00,17089.0,6.0,91,0.0,17.3,0.0
2016-12-06 20:00:00,16948.0,4.7,48,0.0,17.8,0.0
2016-12-06 21:00:00,16786.0,3.3,92,0.0,18.8,0.0
2016-12-06 22:00:00,16339.0,2.6,94,0.0,18.9,0.0
2016-12-06 23:00:00,15226.0,2.4,95,0.0,18.1,0.0
2016-12-07 00:00:00,14448.0,2.4,86,0.0,19.4,0.0
2016-12-07 01:00:00,13964.0,1.9,81,0.0,18.7,0.0
2016-12-07 02:00:00,13657.0,1.3,58,0.0,16.6,0.0
2016-12-07 03:00:00,13667.0,0.7,47,0.0,14.2,0.0
2016-12-07 04:00:00,13649.0,0.1,28,0.0,13.4,0.0
2016-12-07 05:00:00,14153.0,-0.6,31,0.0,12.3,0.0
2016-12-07 06:00:00,15019.0,-1.4,89,0.0,9.4,0.0
2016-12-07 07:00:00,16410.0,-1.8,97,0.0,8.6,0.0
2016-12-07 08:00:00,17010.0,-2.1,96,0.0,6.0,0.0
2016-12-07 09:00:00,16828.0,-2.2,92,2.0,7.5,0.04
2016-12-07 10:00:00,16439.0,-1.6,3,73.0,10.1,1.46
2016-12-07 11:00:00,16213.0,-0.7,1,234.0,10.5,4.68
2016-12-07 12:00:00,15809.0,0.3,8,369.0,10.1,7.38
2016-12-07 13:00:00,15520.0,1.5,17,443.0,11.1,8.86
2016-12-07 14:00:00,15357.0,2.5,57,457.0,12.1,9.14
2016-12-07 15:00:00,15185.0,3.2,36,410.0,11.2,8.2
2016-12-07 16:00:00,15016.0,3.4,67,286.0,11.4,5.72
2016-12-07 17:00:00,15658.0,3.2,90,129.0,11.1,2.58
2016-12-07 18:00:00,16630.0,2.8,97,40.0,7.7,0.8
2016-12-07 19:00:00,17054.0,2.3,87,0.0,8.4,0.0
2016-12-07 20:00:00,16987.0,1.9,84,0.0,8.6,0.0
2016-12-07 21:00:00,17114.0,1.5,85,0.0,9.2,0.0
2016-12-07 22:00:00,16820.0,1.0,91,0.0,11.3,0.0
2016-12-07 23:00:00,16045.0,0.9,93,0.0,12.8,0.0
2016-12-08 00:00:00,15076.0,0.7,80,0.0,13.7,0.0
2016-12-08 01:00:00,14583.0,0.4,83,0.0,13.9,0.0
2016-12-08 02:00:00,14344.0,0.1,63,0.0,14.1,0.0
2016-12-08 03:00:00,14203.0,-0.8,42,0.0,14.8,0.0
2016-12-08 04:00:00,14247.0,-1.4,38,0.0,15.1,0.0
2016-12-08 05:00:00,14434.0,-2.1,55,0.0,16.4,0.0
2016-12-08 06:00:00,15404.0,-2.6,95,0.0,15.5,0.0
2016-12-08 07:00:00,16806.0,-3.1,83,0.0,17.6,0.0
2016-12-08 08:00:00,17615.0,-3.6,45,0.0,19.4,0.0
2016-12-08 09:00:00,17640.0,-4.2,79,2.0,20.9,0.04
2016-12-08 10:00:00,17575.0,-4.3,95,78.0,22.8,1.56
2016-12-08 11:00:00,17529.0,-3.9,98,181.0,22.8,3.62
2016-12-08 12:00:00,17295.0,-3.4,100,255.0,22.4,5.1
2016-12-08 13:00:00,17202.0,-2.8,100,330.0,23.2,6.6
2016-12-08 14:00:00,17178.0,-2.4,100,357.0,23.2,7.14
2016-12-08 15:00:00,17088.0,-2.9,100,271.0,23.9,5.42
2016-12-08 16:00:00,17061.0,-3.0,97,195.0,24.0,3.9
2016-12-08 17:00:00,17510.0,-3.2,100,121.0,23.9,2.42
2016-12-08 18:00:00,18489.0,-3.5,97,37.0,20.8,0.74
2016-12-08 19:00:00,18808.0,-3.8,99,0.0,20.5,0.0
2016-12-08 20:00:00,18911.0,-4.3,99,0.0,21.3,0.0
2016-12-08 21:00:00,18736.0,-4.8,88,0.0,20.5,0.0
2016-12-08 22:00:00,18332.0,-5.2,39,0.0,19.6,0.0
2016-12-08 23:00:00,17545.0,-5.5,26,0.0,19.6,0.0
2016-12-09 00:00:00,16614.0,-5.8,37,0.0,19.3,0.0
2016-12-09 01:00:00,16126.0,-6.0,44,0.0,18.8,0.0
2016-12-09 02:00:00,15849.0,-6.0,46,0.0,18.4,0.0
2016-12-09 03:00:00,15772.0,-6.2,60,0.0,18.4,0.0
2016-12-09 04:00:00,15833.0,-6.1,67,0.0,17.7,0.0
2016-12-09 05:00:00,16124.0,-6.0,60,0.0,16.9,0.0
2016-12-09 06:00:00,17012.0,-6.0,71,0.0,13.7,0.0
2016-12-09 07:00:00,18383.0,-6.0,64,0.0,14.2,0.0
2016-12-09 08:00:00,19077.0,-6.0,58,0.0,14.6,0.0
2016-12-09 09:00:00,19079.0,-6.1,63,1.0,16.0,0.02
2016-12-09 10:00:00,19041.0,-5.6,62,74.0,18.1,1.48
2016-12-09 11:00:00,18767.0,-4.6,75,198.0,19.1,3.96
2016-12-09 12:00:00,18378.0,-3.2,94,300.0,18.4,6.0
2016-12-09 13:00:00,18250.0,-2.2,99,369.0,18.0,7.38
2016-12-09 14:00:00,18072.0,-1.4,100,371.0,18.0,7.42
2016-12-09 15:00:00,17839.0,-2.3,100,197.0,16.9,3.94
2016-12-09 16:00:00,17618.0,-2.2,100,142.0,15.9,2.84
2016-12-09 17:00:00,17991.0,-2.0,99,103.0,15.2,2.06
2016-12-09 18:00:00,18839.0,-2.4,90,31.0,11.5,0.62
2016-12-09 19:00:00,18866.0,-2.8,100,0.0,10.2,0.0
2016-12-09 20:00:00,18679.0,-3.0,100,0.0,11.2,0.0
2016-12-09 21:00:00,18503.0,-3.3,82,0.0,12.6,0.0
2016-12-09 22:00:00,18199.0,-3.5,87,0.0,13.2,0.0
2016-12-09 23:00:00,17591.0,-3.6,98,0.0,13.0,0.0
2016-12-10 00:00:00,16897.0,-3.7,100,0.0,11.9,0.0
2016-12-10 01:00:00,16370.0,-3.9,95,0.0,9.9,0.0
2016-12-10 02:00:00,16107.0,-4.4,34,0.0,9.3,0.0
2016-12-10 03:00:00,16070.0,-5.2,8,0.0,9.4,0.0
2016-12-10 04:00:00,16058.0,-5.4,20,0.0,10.0,0.0
2016-12-10 05:00:00,16221.0,-5.5,16,0.0,10.9,0.0
2016-12-10 06:00:00,16632.0,-5.6,22,0.0,8.5,0.0
2016-12-10 07:00:00,17129.0,-5.8,79,0.0,8.1,0.0
2016-12-10 08:00:00,17717.0,-5.9,96,0.0,8.9,0.0
2016-12-10 09:00:00,17874.0,-5.9,34,1.0,9.2,0.02
2016-12-10 10:00:00,17773.0,-5.3,63,79.0,13.2,1.58
2016-12-10 11:00:00,17512.0,-4.4,82,217.0,12.5,4.34
2016-12-10 12:00:00,17104.0,-3.3,100,328.0,12.5,6.56
2016-12-10 13:00:00,16625.0,-2.7,100,333.0,13.4,6.66
2016-12-10 14:00:00,16256.0,-2.4,100,313.0,14.0,6.26
2016-12-10 15:00:00,15979.0,-2.6,100,189.0,13.6,3.78
2016-12-10 16:00:00,15942.0,-2.5,100,163.0,12.9,3.26
2016-12-10 17:00:00,16346.0,-2.6,100,105.0,11.4,2.1
2016-12-10 18:00:00,17390.0,-2.8,100,29.0,8.2,0.58
2016-12-10 19:00:00,17635.0,-3.1,100,0.0,4.6,0.0
2016-12-10 20:00:00,17514.0,-3.3,100,0.0,3.2,0.0
2016-12-10 21:00:00,17486.0,-3.6,100,0.0,4.9,0.0
2016-12-10 22:00:00,17211.0,-3.6,100,0.0,5.4,0.0
2016-12-10 23:00:00,16634.0,-3.5,100,0.0,4.7,0.0
2016-12-11 00:00:00,16038.0,-3.5,100,0.0,6.3,0.0
2016-12-11 01:00:00,15451.0,-3.5,100,0.0,6.8,0.0
2016-12-11 02:00:00,15104.0,-3.6,100,0.0,5.5,0.0
2016-12-11 03:00:00,14921.0,-3.7,100,0.0,5.6,0.0
2016-12-11 04:00:00,14921.0,-3.7,100,0.0,8.9,0.0
2016-12-11 05:00:00,14989.0,-3.8,99,0.0,10.7,0.0
2016-12-11 06:00:00,15211.0,-3.7,96,0.0,10.7,0.0
2016-12-11 07:00:00,15542.0,-3.5,100,0.0,11.0,0.0
2016-12-11 08:00:00,16097.0,-3.3,100,0.0,11.0,0.0
2016-12-11 09:00:00,16465.0,-3.1,100,0.0,12.5,0.0
2016-12-11 10:00:00,16433.0,-2.6,100,32.0,15.5,0.64
2016-12-11 11:00:00,16185.0,-1.6,100,109.0,15.9,2.18
2016-12-11 12:00:00,15885.0,-0.6,100,137.0,17.2,2.74
2016-12-11 13:00:00,15665.0,0.3,100,153.0,17.9,3.06
2016-12-11 14:00:00,15456.0,1.1,100,153.0,18.5,3.06
2016-12-11 15:00:00,15406.0,1.3,100,116.0,15.6,2.32
2016-12-11 16:00:00,15351.0,1.3,100,45.0,14.8,0.9
2016-12-11 17:00:00,15712.0,1.4,100,31.0,14.1,0.62
2016-12-11 18:00:00,16808.0,1.3,100,9.0,12.5,0.18
2016-12-11 19:00:00,16997.0,1.4,100,0.0,15.0,0.0
2016-12-11 20:00:00,16913.0,1.3,100,0.0,15.6,0.0
2016-12-11 21:00:00,16714.0,1.0,100,0.0,14.3,0.0
2016-12-11 22:00:00,16192.0,1.0,100,0.0,14.1,0.0
2016-12-11 23:00:00,15430.0,1.2,100,0.0,15.2,0.0
2016-12-12 00:00:00,14710.0,1.6,100,0.0,16.4,0.0
2016-12-12 01:00:00,14239.0,2.3,100,0.0,18.9,0.0
2016-12-12 02:00:00,13859.0,3.1,100,0.0,20.5,0.0
2016-12-12 03:00:00,13678.0,3.9,100,0.0,21.7,0.0
2016-12-12 04:00:00,13637.0,3.7,100,0.0,19.7,0.0
2016-12-12 05:00:00,13779.0,3.4,100,0.0,17.8,0.0
2016-12-12 06:00:00,14444.0,3.2,100,0.0,10.2,0.0
2016-12-12 07:00:00,15736.0,3.0,100,0.0,11.1,0.0
2016-12-12 08:00:00,16464.0,2.8,100,0.0,13.1,0.0
2016-12-12 09:00:00,16493.0,2.6,100,0.0,13.6,0.0
2016-12-12 10:00:00,16551.0,2.4,100,17.0,14.8,0.34
2016-12-12 11:00:00,16553.0,1.9,93,64.0,16.9,1.28
2016-12-12 12:00:00,16511.0,1.2,92,111.0,18.6,2.22
2016-12-12 13:00:00,16346.0,0.8,96,179.0,20.0,3.58
2016-12-12 14:00:00,16209.0,0.6,96,196.0,19.8,3.92
2016-12-12 15:00:00,15957.0,0.8,98,192.0,19.6,3.84
2016-12-12 16:00:00,15817.0,0.5,96,184.0,17.9,3.68
2016-12-12 17:00:00,16220.0,0.0,89,118.0,15.8,2.36
2016-12-12 18:00:00,17110.0,-0.6,81,42.0,9.0,0.84
2016-12-12 19:00:00,17563.0,-1.1,75,0.0,10.0,0.0
2016-12-12 20:00:00,17525.0,-1.6,86,0.0,10.5,0.0
2016-12-12 21:00:00,17415.0,-1.9,75,0.0,9.3,0.0
2016-12-12 22:00:00,16948.0,-2.2,81,0.0,8.3,0.0
2016-12-12 23:00:00,16308.0,-2.4,94,0.0,9.6,0.0
2016-12-13 00:00:00,15493.0,-2.5,97,0.0,7.4,0.0
2016-12-13 01:00:00,15026.0,-2.6,100,0.0,5.4,0.0
2016-12-13 02:00:00,14738.0,-2.9,100,0.0,4.2,0.0
2016-12-13 03:00:00,14692.0,-2.7,100,0.0,0.5,0.0
2016-12-13 04:00:00,14684.0,-2.8,100,0.0,3.8,0.0
2016-12-13 05:00:00,14949.0,-2.6,100,0.0,6.8,0.0
2016-12-13 06:00:00,15760.0,-2.3,100,0.0,9.7,0.0
2016-12-13 07:00:00,16956.0,-2.0,100,0.0,8.9,0.0
2016-12-13 08:00:00,17682.0,-1.9,100,0.0,5.7,0.0
2016-12-13 09:00:00,17376.0,-1.8,100,1.0,3.2,0.02
2016-12-13 10:00:00,17357.0,-1.3,100,25.0,3.6,0.5
2016-12-13 11:00:00,17206.0,-0.9,100,55.0,5.6,1.1
2016-12-13 12:00:00,16997.0,-0.6,100,82.0,5.4,1.64
2016-12-13 13:00:00,16723.0,-0.5,100,73.0,2.9,1.46
